Date,Time,Site,Unit ID,User ID,F-21A104910,mmHg-21A105443,DO %-21A106679,DO mg/L-21A106679,SPC-uS/cm-21A104910,C-uS/cm-21A104910,nLFC-uS/cm-21A104910,ohm-cm-21A104910,TDS mg/L-21A104910,SAL-PSU-21A104910,Density-21A104910,Density-T-21A104910,pH-21B101988,pH mV-21B101988,Phycocyanin RFU-21B101736,Phycocyanin ug/L-21B101736,algale_edibility,Chlorophyll RFU-21B101736,Chlorophyll ug/L-21B101736,DEP m-20M103012,Vpos m-20M103012
8/26/22,10:14:54 AM,Tank 64,Strauss lab 1,,73.77,751.8,90.9,7.76,171.9,166,172.5,6024,112,0.08,-2.4,-2.4,12.36,-406.6,0.03,0.01,inedible,0.18,0.49,-0.032,-0.026
8/26/22,10:14:57 AM,Tank 64,Strauss lab 1,,73.763,751.8,91.2,7.79,172,166.1,172.6,6022,112,0.08,-2.4,-2.4,12.36,-407,0.03,0.01,inedible,0.26,0.81,-0.033,-0.021
8/26/22,10:15:00 AM,Tank 64,Strauss lab 1,,73.758,751.8,91.4,7.81,172,166.1,172.6,6022,112,0.08,-2.4,-2.4,12.37,-407.3,0.11,0.09,inedible,0.27,0.85,-0.034,-0.028
8/26/22,10:15:41 AM,Tank 64,Strauss lab 1,,73.66,751.7,86.9,7.43,172.1,166,172.7,6025,112,0.08,-2.4,-2.4,12.23,-399,0.09,0.06,edible,0.22,0.65,-0.036,-0.045
8/26/22,10:15:44 AM,Tank 64,Strauss lab 1,,73.663,751.8,88.2,7.54,172.2,166.1,172.8,6021,112,0.08,-2.4,-2.4,12.25,-400.2,0.13,0.11,edible,0.23,0.67,-0.036,-0.047
8/26/22,10:15:47 AM,Tank 64,Strauss lab 1,,73.651,751.8,89,7.61,172.2,166.1,172.9,6020,112,0.08,-2.4,-2.4,12.26,-401,0.1,0.08,edible,0.26,0.81,-0.032,-0.028
8/26/22,10:15:50 AM,Tank 64,Strauss lab 1,,73.643,751.8,89.8,7.68,172.3,166.1,172.9,6019,112,0.08,-2.4,-2.4,12.28,-402,0.14,0.11,edible,0.24,0.71,-0.031,-0.022
8/26/22,10:15:53 AM,Tank 64,Strauss lab 1,,73.644,751.8,90.3,7.72,172.3,166.2,172.9,6018,112,0.08,-2.4,-2.4,12.29,-402.9,0.1,0.08,edible,0.27,0.85,-0.032,-0.024
8/26/22,10:15:56 AM,Tank 64,Strauss lab 1,,73.648,751.8,90.7,7.76,172.3,166.2,172.9,6017,112,0.08,-2.4,-2.4,12.3,-403.4,0.2,0.18,edible,0.27,0.84,-0.032,-0.025
8/26/22,10:15:59 AM,Tank 64,Strauss lab 1,,73.654,751.8,91.1,7.79,172.3,166.2,172.9,6016,112,0.08,-2.4,-2.4,12.31,-403.6,0.24,0.22,edible,0.26,0.8,-0.033,-0.035
8/26/22,10:16:02 AM,Tank 64,Strauss lab 1,,73.661,751.8,91.4,7.82,172.3,166.2,172.9,6016,112,0.08,-2.4,-2.4,12.31,-403.7,0.21,0.19,edible,0.21,0.59,-0.033,-0.039
8/26/22,10:16:05 AM,Tank 64,Strauss lab 1,,73.67,751.7,91.7,7.84,172.3,166.2,172.9,6016,112,0.08,-2.4,-2.4,12.31,-403.9,0.12,0.1,edible,0.14,0.29,-0.033,-0.046
8/26/22,10:47:49 AM,Tank 01,Strauss lab 1,,70.39,751.7,104.6,9.26,167.7,155.9,168.8,6413,109,0.08,-2,-2,14.17,-508.5,-0.01,-0.04,inedible,0.07,0.03,-0.034,-0.022
8/26/22,10:47:52 AM,Tank 01,Strauss lab 1,,70.415,751.7,105.9,9.38,167.6,155.9,168.7,6414,109,0.08,-2,-2,14.18,-509.2,0.03,0.01,inedible,0.08,0.08,-0.033,-0.026
8/26/22,10:47:55 AM,Tank 01,Strauss lab 1,,70.436,751.7,107.2,9.49,167.6,155.9,168.7,6415,109,0.08,-2,-2,14.19,-509.5,0.02,0,inedible,0.14,0.32,-0.033,-0.041
8/26/22,10:47:58 AM,Tank 01,Strauss lab 1,,70.459,751.7,108.4,9.59,167.5,155.9,168.6,6416,109,0.08,-2,-2,14.18,-509.3,0.05,0.03,inedible,0.16,0.39,-0.032,-0.041
8/26/22,10:48:01 AM,Tank 01,Strauss lab 1,,70.488,751.8,109.4,9.68,167.4,155.8,168.5,6417,109,0.08,-2,-2,14.17,-508.5,0.06,0.03,inedible,0.16,0.38,-0.035,-0.046
8/26/22,10:48:04 AM,Tank 01,Strauss lab 1,,70.513,751.7,110.2,9.74,167.3,155.8,168.4,6418,109,0.08,-2,-2,14.15,-507.4,0.02,0,inedible,0.19,0.53,-0.033,-0.02
8/26/22,10:48:07 AM,Tank 01,Strauss lab 1,,70.537,751.7,110.9,9.81,167.3,155.8,168.4,6419,109,0.08,-2,-2,14.12,-505.8,0.02,0,inedible,0.13,0.29,-0.036,-0.029
8/26/22,10:48:10 AM,Tank 01,Strauss lab 1,,70.558,751.7,111.6,9.86,167.2,155.8,168.3,6419,109,0.08,-2,-2,14.1,-504.6,-0.04,-0.07,inedible,0.07,0.03,-0.035,-0.039
8/26/22,10:48:13 AM,Tank 01,Strauss lab 1,,70.577,751.7,112.3,9.92,167.2,155.8,168.3,6420,109,0.08,-2,-2,14.07,-503,-0.02,-0.05,inedible,0.09,0.12,-0.033,-0.033
8/26/22,10:48:16 AM,Tank 01,Strauss lab 1,,70.594,751.7,112.9,9.98,167.1,155.8,168.2,6420,109,0.08,-2,-2,14.05,-501.8,-0.08,-0.11,inedible,0.07,0.02,-0.031,-0.027
8/26/22,10:48:19 AM,Tank 01,Strauss lab 1,,70.615,751.8,113.5,10.03,167.1,155.8,168.2,6421,109,0.08,-2,-2,14.02,-500.2,-0.1,-0.13,inedible,0.08,0.08,-0.031,-0.038
8/26/22,10:48:22 AM,Tank 01,Strauss lab 1,,70.633,751.7,114,10.07,167,155.8,168.1,6420,109,0.08,-2,-2,14,-498.9,-0.06,-0.08,inedible,0.07,0.01,-0.031,-0.017
8/26/22,10:48:25 AM,Tank 01,Strauss lab 1,,70.657,751.7,114.5,10.11,167,155.8,168.1,6420,109,0.08,-2,-2,13.97,-497.3,0,-0.02,inedible,0.04,-0.09,-0.03,-0.02
8/26/22,10:48:28 AM,Tank 01,Strauss lab 1,,70.676,751.7,115,10.15,167,155.8,168,6420,109,0.08,-2.1,-2.1,13.94,-495.6,0.07,0.05,inedible,0.08,0.06,-0.034,-0.042
8/26/22,10:49:13 AM,Tank 01,Strauss lab 1,,69.98,751.7,106.8,9.5,167.9,155.4,169.1,6436,109,0.08,-2,-2,13.6,-475.7,0.12,0.09,edible,0.07,0.01,-0.033,-0.034
8/26/22,10:49:16 AM,Tank 01,Strauss lab 1,,70.029,751.7,107.4,9.55,167.8,155.4,169,6435,109,0.08,-2,-2,13.62,-476.8,0.07,0.05,edible,0.04,-0.11,-0.032,-0.037
8/26/22,10:49:19 AM,Tank 01,Strauss lab 1,,70.062,751.7,107.8,9.58,167.8,155.4,168.9,6434,109,0.08,-2,-2,13.63,-477.5,0.03,0,edible,0.01,-0.23,-0.032,-0.023
8/26/22,10:49:22 AM,Tank 01,Strauss lab 1,,70.094,751.7,108.6,9.65,167.7,155.4,168.9,6435,109,0.08,-2,-2,13.64,-477.9,0.03,0.01,edible,-0.01,-0.32,-0.032,-0.025
8/26/22,10:49:25 AM,Tank 01,Strauss lab 1,,70.117,751.7,109.3,9.71,167.6,155.4,168.8,6435,109,0.08,-2,-2,13.64,-477.8,0.04,0.01,edible,-0.01,-0.3,-0.034,-0.035
8/26/22,10:49:28 AM,Tank 01,Strauss lab 1,,70.137,751.7,109.9,9.76,167.6,155.4,168.8,6435,109,0.08,-2,-2,13.63,-477.6,0.11,0.09,edible,0.03,-0.16,-0.036,-0.041
8/26/22,10:49:31 AM,Tank 01,Strauss lab 1,,70.154,751.7,110.4,9.8,167.6,155.4,168.7,6434,109,0.08,-2,-2,13.63,-477.1,0.05,0.03,edible,0.1,0.14,-0.036,-0.048
8/26/22,10:49:34 AM,Tank 01,Strauss lab 1,,70.167,751.7,110.8,9.84,167.6,155.4,168.7,6434,109,0.08,-2,-2,13.61,-476.5,0.12,0.09,edible,0.07,0.04,-0.033,-0.016
8/26/22,10:49:37 AM,Tank 01,Strauss lab 1,,70.181,751.7,111.2,9.87,167.5,155.4,168.7,6435,109,0.08,-2,-2,13.6,-475.7,0.13,0.1,edible,0.08,0.07,-0.034,-0.038
8/26/22,10:49:40 AM,Tank 01,Strauss lab 1,,70.193,751.7,111.5,9.9,167.5,155.4,168.6,6436,109,0.08,-2,-2,13.58,-474.8,0.12,0.1,edible,0.07,0,-0.033,-0.029
8/26/22,10:49:43 AM,Tank 01,Strauss lab 1,,70.204,751.7,111.8,9.92,167.4,155.4,168.6,6437,109,0.08,-2,-2,13.57,-474,0.09,0.07,edible,0.08,0.06,-0.032,-0.024
8/26/22,10:50:57 AM,Tank 02,Strauss lab 1,,70.462,751.7,73.5,6.51,163.1,151.8,164.2,6586,106,0.08,-2,-2,13.05,-444.4,0.18,0.16,inedible,0.54,1.96,-0.032,-0.029
8/26/22,10:51:00 AM,Tank 02,Strauss lab 1,,70.471,751.7,73.5,6.5,163.2,151.9,164.3,6584,106,0.08,-2,-2,13.03,-443.3,0.17,0.14,inedible,0.53,1.92,-0.034,-0.041
8/26/22,10:51:03 AM,Tank 02,Strauss lab 1,,70.478,751.7,73.4,6.49,163.2,151.9,164.3,6583,106,0.08,-2,-2,13.01,-442.3,0.18,0.16,inedible,0.39,1.36,-0.034,-0.042
8/26/22,10:51:06 AM,Tank 02,Strauss lab 1,,70.485,751.7,73.4,6.49,163.2,151.9,164.3,6582,106,0.08,-2,-2,13,-441.3,0.15,0.12,inedible,0.31,1.04,-0.031,-0.02
8/26/22,10:51:09 AM,Tank 02,Strauss lab 1,,70.493,751.7,73.3,6.48,163.2,152,164.3,6580,106,0.08,-2,-2,12.98,-440.2,0.19,0.17,inedible,0.32,1.07,-0.033,-0.021
8/26/22,10:51:12 AM,Tank 02,Strauss lab 1,,70.501,751.7,73.3,6.48,163.2,152,164.3,6580,106,0.08,-2,-2,12.96,-439.2,0.12,0.1,inedible,0.29,0.95,-0.036,-0.041
8/26/22,10:51:15 AM,Tank 02,Strauss lab 1,,70.513,751.7,73.2,6.47,163.3,152,164.3,6578,106,0.08,-2,-2,12.94,-438.1,0.18,0.16,inedible,0.36,1.23,-0.036,-0.048
8/26/22,10:51:49 AM,Tank 02,Strauss lab 1,,70.001,751.7,73.1,6.5,162.9,150.8,164.1,6630,106,0.08,-2,-2,12.65,-421.4,0.18,0.16,edible,0.27,0.85,-0.033,-0.035
8/26/22,10:51:52 AM,Tank 02,Strauss lab 1,,70.023,751.7,73.7,6.56,163.1,151,164.2,6623,106,0.08,-2,-2,12.68,-423,0.23,0.21,edible,0.24,0.73,-0.033,-0.038
8/26/22,10:51:55 AM,Tank 02,Strauss lab 1,,70.047,751.7,74.2,6.59,163.1,151.1,164.2,6620,106,0.08,-2,-2,12.7,-423.9,0.26,0.24,edible,0.22,0.64,-0.03,-0.034
8/26/22,10:51:58 AM,Tank 02,Strauss lab 1,,70.075,751.7,74.6,6.63,163.1,151.1,164.3,6616,106,0.08,-2,-2,12.71,-424.6,0.15,0.13,edible,0.22,0.64,-0.031,-0.029
8/26/22,10:52:01 AM,Tank 02,Strauss lab 1,,70.095,751.6,74.9,6.65,163.2,151.2,164.3,6613,106,0.08,-2,-2,12.71,-424.9,0.05,0.03,edible,0.16,0.4,-0.032,-0.037
8/26/22,10:52:04 AM,Tank 02,Strauss lab 1,,70.109,751.7,75.1,6.67,163.2,151.3,164.3,6611,106,0.08,-2,-2,12.72,-425.1,0.14,0.12,edible,0.19,0.51,-0.037,-0.038
8/26/22,10:52:47 AM,Tank 03,Strauss lab 1,,69.088,751.7,113.3,10.18,172.1,157.6,173.4,6345,112,0.08,-1.9,-1.9,12.89,-434.3,0,-0.02,inedible,0.18,0.46,-0.034,-0.042
8/26/22,10:52:50 AM,Tank 03,Strauss lab 1,,69.097,751.7,114.7,10.3,172.1,157.6,173.4,6343,112,0.08,-1.9,-1.9,12.92,-435.8,0.05,0.02,inedible,0.16,0.39,-0.032,-0.04
8/26/22,10:52:53 AM,Tank 03,Strauss lab 1,,69.099,751.7,115.6,10.38,172.1,157.7,173.4,6343,112,0.08,-1.9,-1.9,12.93,-436.9,0.09,0.06,inedible,0.15,0.34,-0.032,-0.03
8/26/22,10:52:56 AM,Tank 03,Strauss lab 1,,69.097,751.7,116.7,10.48,172.1,157.7,173.4,6343,112,0.08,-1.9,-1.9,12.95,-437.8,0.03,0,inedible,0.13,0.27,-0.033,-0.021
8/26/22,10:52:59 AM,Tank 03,Strauss lab 1,,69.1,751.6,118.1,10.61,172.1,157.6,173.4,6344,112,0.08,-1.9,-1.9,12.96,-438.2,0.09,0.07,inedible,0.13,0.29,-0.035,-0.027
8/26/22,10:53:02 AM,Tank 03,Strauss lab 1,,69.1,751.7,119.5,10.73,172,157.6,173.4,6345,112,0.08,-1.9,-1.9,12.96,-438.5,0.06,0.04,inedible,0.16,0.4,-0.033,-0.036
8/26/22,10:53:40 AM,Tank 03,Strauss lab 1,,69.19,751.7,110.5,9.91,172.4,158.2,173.8,6323,112,0.08,-1.9,-1.9,12.7,-423.4,0.06,0.03,edible,0.1,0.15,-0.033,-0.019
8/26/22,10:53:43 AM,Tank 03,Strauss lab 1,,69.228,751.7,111.8,10.02,172.5,158.2,173.8,6320,112,0.08,-1.9,-1.9,12.74,-426,0.09,0.06,edible,0.12,0.23,-0.032,-0.022
8/26/22,10:53:46 AM,Tank 03,Strauss lab 1,,69.251,751.7,112.5,10.09,172.4,158.3,173.8,6319,112,0.08,-1.9,-1.9,12.78,-428.3,0.04,0.02,edible,0.09,0.09,-0.033,-0.041
8/26/22,10:53:49 AM,Tank 03,Strauss lab 1,,69.264,751.7,113.1,10.14,172.4,158.3,173.8,6318,112,0.08,-1.9,-1.9,12.81,-430.1,0.04,0.02,edible,0.09,0.1,-0.032,-0.045
8/26/22,10:53:52 AM,Tank 03,Strauss lab 1,,69.272,751.7,113.6,10.18,172.4,158.3,173.7,6318,112,0.08,-1.9,-1.9,12.84,-431.3,0.07,0.04,edible,0.09,0.11,-0.03,-0.021
8/26/22,10:54:45 AM,Tank 04,Strauss lab 1,,69.951,751.7,79.8,7.1,164.1,151.8,165.3,6587,107,0.08,-2,-2,12.55,-415.4,0.17,0.15,inedible,0.06,-0.04,-0.031,-0.036
8/26/22,10:54:48 AM,Tank 04,Strauss lab 1,,69.95,751.7,79.9,7.11,164.1,151.9,165.3,6585,107,0.08,-2,-2,12.55,-415.7,0.17,0.14,inedible,0.14,0.29,-0.031,-0.048
8/26/22,10:54:51 AM,Tank 04,Strauss lab 1,,69.948,751.7,80,7.11,164.2,151.9,165.4,6583,107,0.08,-2,-2,12.56,-415.8,0.17,0.15,inedible,0.15,0.34,-0.03,-0.025
8/26/22,10:54:54 AM,Tank 04,Strauss lab 1,,69.948,751.7,80,7.12,164.2,151.9,165.4,6581,107,0.08,-2,-2,12.56,-415.8,0.07,0.05,inedible,0.15,0.33,-0.03,-0.019
8/26/22,10:54:57 AM,Tank 04,Strauss lab 1,,69.95,751.7,80,7.12,164.3,152,165.4,6580,107,0.08,-2,-2,12.56,-415.8,0.06,0.04,inedible,0.09,0.11,-0.034,-0.027
8/26/22,10:55:00 AM,Tank 04,Strauss lab 1,,69.953,751.7,80.1,7.12,164.3,152,165.5,6578,107,0.08,-2,-2,12.55,-415.7,0.14,0.12,inedible,0.02,-0.17,-0.032,-0.022
8/26/22,10:55:41 AM,Tank 04,Strauss lab 1,,70.147,751.7,70.9,6.3,161.7,149.9,162.8,6669,105,0.08,-2,-2,12.11,-390.6,0.32,0.3,edible,0.07,0.03,-0.032,-0.018
8/26/22,10:55:44 AM,Tank 04,Strauss lab 1,,70.203,751.7,72.1,6.4,162.2,150.5,163.3,6646,105,0.08,-2,-2,12.14,-392.2,0.01,-0.02,edible,0.1,0.16,-0.035,-0.049
8/26/22,10:55:47 AM,Tank 04,Strauss lab 1,,70.197,751.7,76.5,6.78,163.3,151.5,164.5,6599,106,0.08,-2,-2,12.17,-393.8,0.07,0.05,edible,0.11,0.17,-0.035,-0.05
8/26/22,10:55:50 AM,Tank 04,Strauss lab 1,,70.188,751.7,77.3,6.86,163.7,151.8,164.8,6587,106,0.08,-2,-2,12.21,-396.4,0.12,0.1,edible,0.09,0.08,-0.034,-0.045
8/26/22,10:55:53 AM,Tank 04,Strauss lab 1,,70.127,751.7,77.8,6.91,163.9,152,165.1,6580,107,0.08,-2,-2,12.25,-398.2,0.19,0.17,edible,0.1,0.13,-0.032,-0.017
8/26/22,10:55:56 AM,Tank 04,Strauss lab 1,,70.078,751.7,78.3,6.96,164.1,152.1,165.3,6576,107,0.08,-2,-2,12.28,-399.8,0.1,0.07,edible,0.15,0.35,-0.035,-0.037
8/26/22,10:55:59 AM,Tank 04,Strauss lab 1,,70.084,751.7,78.8,7,164.2,152.1,165.3,6573,107,0.08,-2,-2,12.3,-401.1,0.06,0.04,edible,0.16,0.38,-0.033,-0.024
8/26/22,10:56:02 AM,Tank 04,Strauss lab 1,,70.116,751.7,79.5,7.06,164.2,152.2,165.3,6571,107,0.08,-2,-2,12.31,-402,-0.02,-0.04,edible,0.1,0.16,-0.032,-0.036
8/26/22,10:56:05 AM,Tank 04,Strauss lab 1,,70.147,751.7,80.2,7.12,164.1,152.2,165.3,6570,107,0.08,-2,-2,12.33,-402.8,0.09,0.06,edible,0.09,0.11,-0.032,-0.037
8/26/22,10:57:07 AM,Tank 05,Strauss lab 1,,72.873,751.7,94.3,8.13,183,175,183.8,5714,119,0.09,-2.3,-2.3,11.82,-375.4,0.2,0.18,inedible,0.23,0.67,-0.033,-0.021
8/26/22,10:57:10 AM,Tank 05,Strauss lab 1,,72.878,751.7,94.7,8.17,183,175,183.8,5715,119,0.09,-2.3,-2.3,11.83,-375.8,0.23,0.2,inedible,0.19,0.54,-0.035,-0.022
8/26/22,10:57:13 AM,Tank 05,Strauss lab 1,,72.881,751.7,95.1,8.2,182.9,174.9,183.7,5716,119,0.09,-2.3,-2.3,11.84,-376.1,0.26,0.24,inedible,0.29,0.93,-0.035,-0.042
8/26/22,10:57:16 AM,Tank 05,Strauss lab 1,,72.883,751.6,95.4,8.23,183,175,183.7,5715,119,0.09,-2.3,-2.3,11.84,-376.4,0.34,0.32,inedible,0.38,1.3,-0.034,-0.047
8/26/22,10:57:19 AM,Tank 05,Strauss lab 1,,72.884,751.6,95.7,8.25,183,175,183.7,5715,119,0.09,-2.3,-2.3,11.85,-376.7,0.36,0.34,inedible,0.53,1.94,-0.031,-0.025
8/26/22,10:57:22 AM,Tank 05,Strauss lab 1,,72.885,751.7,95.9,8.27,183,175,183.8,5715,119,0.09,-2.3,-2.3,11.85,-377,0.25,0.23,inedible,0.78,2.98,-0.032,-0.016
8/26/22,10:57:25 AM,Tank 05,Strauss lab 1,,72.884,751.7,96.2,8.29,183,175,183.8,5715,119,0.09,-2.3,-2.3,11.86,-377.2,0.36,0.34,inedible,0.92,3.56,-0.033,-0.019
8/26/22,10:57:28 AM,Tank 05,Strauss lab 1,,72.884,751.7,96.4,8.31,183,175,183.8,5715,119,0.09,-2.3,-2.3,11.86,-377.4,0.31,0.29,inedible,0.82,3.12,-0.033,-0.026
8/26/22,10:58:09 AM,Tank 05,Strauss lab 1,,73.27,751.7,87.9,7.55,182.4,175.2,183.1,5708,119,0.09,-2.4,-2.4,11.72,-369.4,0.31,0.29,edible,0.28,0.91,-0.032,-0.034
8/26/22,10:58:12 AM,Tank 05,Strauss lab 1,,73.262,751.7,88.8,7.62,182.5,175.3,183.2,5705,119,0.09,-2.4,-2.4,11.75,-371.1,0.23,0.21,edible,0.3,0.96,-0.034,-0.03
8/26/22,10:58:15 AM,Tank 05,Strauss lab 1,,73.24,751.7,89.7,7.71,182.7,175.4,183.4,5702,119,0.09,-2.4,-2.4,11.77,-372.3,0.26,0.24,edible,0.25,0.76,-0.032,-0.025
8/26/22,10:58:18 AM,Tank 05,Strauss lab 1,,73.227,751.7,91.2,7.84,182.8,175.4,183.5,5700,119,0.09,-2.4,-2.4,11.79,-373.5,0.23,0.21,edible,0.25,0.78,-0.033,-0.036
8/26/22,10:58:21 AM,Tank 05,Strauss lab 1,,73.227,751.7,92.2,7.92,182.8,175.5,183.5,5699,119,0.09,-2.4,-2.4,11.8,-374.4,0.17,0.14,edible,0.18,0.49,-0.033,-0.041
8/26/22,10:58:24 AM,Tank 05,Strauss lab 1,,73.231,751.7,93.1,8,182.8,175.5,183.5,5698,119,0.09,-2.4,-2.4,11.82,-375.3,0.18,0.16,edible,0.22,0.66,-0.035,-0.041
8/26/22,10:59:13 AM,Tank 06,Strauss lab 1,,74.334,751.7,79.2,6.72,173.5,168.6,174,5932,113,0.08,-2.5,-2.5,11.64,-365.5,0.06,0.03,inedible,0.47,1.7,-0.032,-0.041
8/26/22,10:59:16 AM,Tank 06,Strauss lab 1,,74.366,751.7,79.8,6.78,173.5,168.6,174,5930,113,0.08,-2.5,-2.5,11.67,-367.4,0.11,0.08,inedible,0.45,1.59,-0.035,-0.039
8/26/22,10:59:19 AM,Tank 06,Strauss lab 1,,74.444,751.6,80.3,6.81,173.3,168.6,173.8,5930,113,0.08,-2.5,-2.5,11.7,-369.1,0.06,0.04,inedible,0.38,1.33,-0.036,-0.026
8/26/22,10:59:22 AM,Tank 06,Strauss lab 1,,74.5,751.7,80.6,6.83,173.2,168.6,173.7,5931,113,0.08,-2.5,-2.5,11.73,-370.6,0.19,0.16,inedible,0.33,1.09,-0.036,-0.039
8/26/22,10:59:25 AM,Tank 06,Strauss lab 1,,74.541,751.7,80.7,6.84,173.1,168.6,173.5,5932,113,0.08,-2.5,-2.5,11.75,-371.9,0.14,0.12,inedible,0.2,0.56,-0.034,-0.038
8/26/22,11:00:00 AM,Tank 06,Strauss lab 1,,74.379,751.7,78.2,6.63,173.5,168.7,174,5929,113,0.08,-2.5,-2.5,11.72,-370.3,0.2,0.18,edible,0.21,0.59,-0.035,-0.021
8/26/22,11:00:03 AM,Tank 06,Strauss lab 1,,74.403,751.7,78.7,6.68,173.6,168.8,174.1,5925,113,0.08,-2.5,-2.5,11.77,-373.3,0.14,0.12,edible,0.17,0.46,-0.035,-0.028
8/26/22,11:00:06 AM,Tank 06,Strauss lab 1,,74.421,751.7,79.5,6.74,173.6,168.9,174.1,5922,113,0.08,-2.5,-2.5,11.83,-376.4,0.14,0.12,edible,0.22,0.63,-0.033,-0.039
8/26/22,11:00:09 AM,Tank 06,Strauss lab 1,,74.437,751.7,80.3,6.81,173.6,168.9,174.1,5922,113,0.08,-2.5,-2.5,11.86,-378.4,0.13,0.11,edible,0.22,0.62,-0.031,-0.031
8/26/22,11:00:12 AM,Tank 06,Strauss lab 1,,74.454,751.7,81,6.87,173.6,168.9,174,5922,113,0.08,-2.5,-2.5,11.89,-379.9,-0.01,-0.03,edible,0.17,0.43,-0.031,-0.038
8/26/22,11:00:15 AM,Tank 06,Strauss lab 1,,74.47,751.6,81.5,6.91,173.5,168.8,173.9,5923,113,0.08,-2.5,-2.5,11.91,-381.2,-0.05,-0.07,edible,0.14,0.3,-0.033,-0.035
8/26/22,11:00:18 AM,Tank 06,Strauss lab 1,,74.481,751.7,81.9,6.95,173.4,168.8,173.9,5925,113,0.08,-2.5,-2.5,11.93,-382.2,-0.04,-0.06,edible,0.14,0.29,-0.034,-0.025
8/26/22,11:00:21 AM,Tank 06,Strauss lab 1,,74.493,751.7,82.3,6.98,173.4,168.8,173.8,5926,113,0.08,-2.5,-2.5,11.94,-383.1,0.08,0.06,edible,0.16,0.4,-0.036,-0.026
8/26/22,11:00:24 AM,Tank 06,Strauss lab 1,,74.506,751.7,82.7,7.01,173.3,168.7,173.8,5926,113,0.08,-2.5,-2.5,11.96,-383.8,0.08,0.06,edible,0.2,0.54,-0.035,-0.041
8/26/22,11:00:27 AM,Tank 06,Strauss lab 1,,74.518,751.7,82.9,7.03,173.3,168.7,173.7,5927,113,0.08,-2.5,-2.5,11.96,-384.4,0.05,0.03,edible,0.1,0.14,-0.034,-0.027
8/26/22,11:00:30 AM,Tank 06,Strauss lab 1,,74.527,751.7,83.2,7.05,173.2,168.7,173.7,5928,113,0.08,-2.5,-2.5,11.97,-384.9,0,-0.03,edible,0.1,0.14,-0.033,-0.021
8/26/22,11:01:12 AM,Tank 07,Strauss lab 1,,74.187,751.7,80,6.8,175.3,170,175.8,5881,114,0.08,-2.5,-2.5,11.97,-384.6,0.29,0.27,inedible,1.1,4.32,-0.036,-0.037
8/26/22,11:01:15 AM,Tank 07,Strauss lab 1,,74.194,751.5,80.9,6.88,175.4,170.1,175.9,5877,114,0.08,-2.5,-2.5,12,-386.1,0.17,0.15,inedible,0.95,3.69,-0.036,-0.039
8/26/22,11:01:18 AM,Tank 07,Strauss lab 1,,74.204,751.7,81.7,6.94,175.4,170.2,175.9,5876,114,0.08,-2.5,-2.5,12.02,-387.4,0.25,0.22,inedible,1.04,4.04,-0.036,-0.033
8/26/22,11:01:21 AM,Tank 07,Strauss lab 1,,74.211,751.7,82.4,7,175.4,170.2,175.9,5875,114,0.08,-2.5,-2.5,12.04,-388.6,0.17,0.15,inedible,1.08,4.23,-0.034,-0.027
8/26/22,11:01:24 AM,Tank 07,Strauss lab 1,,74.214,751.7,82.9,7.05,175.4,170.2,175.9,5875,114,0.08,-2.5,-2.5,12.06,-389.6,0.15,0.13,inedible,1.08,4.24,-0.035,-0.028
8/26/22,11:02:05 AM,Tank 07,Strauss lab 1,,74.027,751.7,82.1,7,175.3,169.8,175.9,5890,114,0.08,-2.5,-2.5,12.02,-387.4,0.02,0,edible,0.31,1,-0.036,-0.038
8/26/22,11:02:08 AM,Tank 07,Strauss lab 1,,74.056,751.6,82.7,7.04,175.3,169.8,175.8,5889,114,0.08,-2.5,-2.5,12.06,-389.7,0.16,0.14,edible,0.27,0.86,-0.035,-0.023
8/26/22,11:02:11 AM,Tank 07,Strauss lab 1,,74.068,751.6,83.1,7.07,175.3,169.8,175.8,5888,114,0.08,-2.5,-2.5,12.09,-391.4,0.16,0.14,edible,0.21,0.59,-0.034,-0.028
8/26/22,11:02:14 AM,Tank 07,Strauss lab 1,,74.08,751.7,83.9,7.14,175.3,169.8,175.8,5888,114,0.08,-2.5,-2.5,12.12,-393.1,0.21,0.19,edible,0.26,0.8,-0.035,-0.048
8/26/22,11:02:17 AM,Tank 07,Strauss lab 1,,74.094,751.6,84.5,7.19,175.2,169.8,175.8,5888,114,0.08,-2.5,-2.5,12.15,-394.6,0.15,0.13,edible,0.34,1.13,-0.031,-0.019
8/26/22,11:02:20 AM,Tank 07,Strauss lab 1,,74.108,751.7,85,7.24,175.2,169.8,175.7,5889,114,0.08,-2.5,-2.5,12.16,-395.7,0.1,0.08,edible,0.44,1.54,-0.032,-0.02
8/26/22,11:02:23 AM,Tank 07,Strauss lab 1,,74.118,751.7,85.4,7.27,175.1,169.8,175.7,5890,114,0.08,-2.5,-2.5,12.18,-396.6,0.12,0.09,edible,0.41,1.44,-0.035,-0.028
8/26/22,11:03:05 AM,Tank 08,Strauss lab 1,,74.697,751.7,87.6,7.41,179,174.6,179.4,5728,116,0.08,-2.6,-2.6,12.02,-387.5,0.18,0.16,inedible,0.79,3.01,-0.033,-0.022
8/26/22,11:03:08 AM,Tank 08,Strauss lab 1,,74.735,751.6,88.9,7.52,178.9,174.6,179.4,5727,116,0.08,-2.6,-2.6,12.05,-389.5,0.23,0.21,inedible,0.5,1.82,-0.032,-0.018
